signature_id,proto_name,rust_name,engine_dispatch,engine_family,engine_target,baseline_engine_dispatch,local_proto_available,baseline_local_proto_available,baseline_adapter_mapping,current_adapter_source_evidence,current_adapter_generated_name_candidates,baseline_facade_whitelist,current_facade_whitelist_evidence,pushdown_catalog_direct_selection,go_constructor_candidate_names,go_internal_cast_constructor_evidence,borrowed_classification,risk_flags,classification,admission_status,admission_names
6149,SubDateDurationIntDatetime,SubDateDurationIntDatetime,True,impl_time,sub_date_time_duration_interval_any_as_datetime_fn_meta::<i64>(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
6150,SubDateDurationRealDatetime,SubDateDurationRealDatetime,True,impl_time,sub_date_time_duration_interval_any_as_datetime_fn_meta::<Real>(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
6151,SubDateDurationDecimalDatetime,SubDateDurationDecimalDatetime,True,impl_time,sub_date_time_duration_interval_any_as_datetime_fn_meta::<Decimal>(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
7001,BitLength,BitLength,True,impl_string,bit_length_fn_meta(),True,False,False,False,True,,True,,False,bit_length,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,bit_length
7002,Bin,Bin,True,impl_string,bin_fn_meta(),True,False,False,False,True,,False,,False,bin,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,bin
7003,ASCII,Ascii,True,impl_string,ascii_fn_meta(),True,False,False,False,True,,True,,False,ascii,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,ascii
7004,Char,,False,,,False,False,False,False,False,,False,,False,char_func,,no_dispatch,,not_dispatched_by_engine,excluded,char_func
7005,CharLengthUTF8,CharLengthUtf8,True,impl_string,char_length_utf8_fn_meta(),True,True,True,False,True,,False,,True,char_length;character_length,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,char_length;character_length
7006,Concat,Concat,True,impl_string,concat_fn_meta(),True,False,False,False,False,,True,,False,concat,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,concat
7007,ConcatWS,ConcatWs,True,impl_string,concat_ws_fn_meta(),True,False,False,False,False,,False,,False,concat_ws,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,concat_ws
7008,Convert,,False,,,False,False,False,False,False,,False,,False,convert,,no_dispatch,,not_dispatched_by_engine,excluded,convert
7009,Elt,Elt,True,impl_string,elt_fn_meta().with_lazy(lazy_elt),True,False,False,False,True,,False,,False,elt,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,elt
7010,ExportSet3Arg,,False,,,False,False,False,False,False,,False,,False,export_set,,no_dispatch,,not_dispatched_by_engine,excluded,export_set
7011,ExportSet4Arg,,False,,,False,False,False,False,False,,False,,False,export_set,,no_dispatch,,not_dispatched_by_engine,excluded,export_set
7012,ExportSet5Arg,,False,,,False,False,False,False,False,,False,,False,export_set,,no_dispatch,,not_dispatched_by_engine,excluded,export_set
7013,FieldInt,FieldInt,True,impl_string,field_fn_meta::<Int>().with_lazy(lazy_field::<Int>),True,False,False,False,False,comparison:{prefix}{},False,,False,field,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,field
7014,FieldReal,FieldReal,True,impl_string,field_fn_meta::<Real>().with_lazy(lazy_field::<Real>),True,False,False,False,False,comparison:{prefix}{},False,,False,field,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,field
7015,FieldString,FieldString,True,impl_string,map_field_string_sig(ft)?,True,False,False,False,False,comparison:{prefix}{},False,,False,field,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,field
7016,FindInSet,FindInSet,True,impl_string,map_find_in_set_sig(ft)?,True,False,False,False,True,,False,,False,find_in_set,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,find_in_set
7017,Format,,False,,,False,False,False,False,False,,False,,False,format,,no_dispatch,,not_dispatched_by_engine,excluded,format
7018,FormatWithLocale,,False,,,False,False,False,False,False,,False,,False,format,,no_dispatch,,not_dispatched_by_engine,excluded,format
7019,FromBase64,FromBase64,True,impl_string,from_base64_fn_meta(),True,False,False,False,False,,False,,False,from_base64,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,from_base64
7020,HexIntArg,HexIntArg,True,impl_string,hex_int_arg_fn_meta(),True,False,False,False,True,,False,,False,hex,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,hex
7021,HexStrArg,HexStrArg,True,impl_string,hex_str_arg_fn_meta(),True,False,False,False,True,,False,,False,hex,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,hex
7022,InsertUTF8,InsertUtf8,True,impl_string,insert_utf8_fn_meta(),True,False,False,False,False,,False,,False,insert_func,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,insert_func
7023,Insert,Insert,True,impl_string,insert_fn_meta(),True,False,False,False,False,,False,,False,insert_func,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,insert_func
7024,InstrUTF8,InstrUtf8,True,impl_string,instr_utf8_fn_meta(),True,False,False,False,True,,False,,False,instr,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,instr
7025,Instr,Instr,True,impl_string,instr_fn_meta(),True,False,False,False,True,,False,,False,instr,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,instr
7026,LTrim,LTrim,True,impl_string,ltrim_fn_meta(),True,False,False,False,True,,False,,False,ltrim,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,ltrim
7027,LeftUTF8,LeftUtf8,True,impl_string,left_utf8_fn_meta(),True,False,False,False,True,,False,,False,left,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,left
7028,Left,Left,True,impl_string,left_fn_meta(),True,False,False,False,True,,False,,False,left,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,left
7029,Length,Length,True,impl_string,length_fn_meta(),True,True,True,True,True,,True,,False,length;octet_length,,annotated_kernel_type_and_tree_dependent,,baseline_adapter_signature_with_shape_restrictions,admitted,length;octet_length
7030,Locate2ArgsUTF8,Locate2ArgsUtf8,True,impl_string,map_locate_2_args_utf8_sig(ft)?,True,False,False,False,True,,False,,False,locate;position,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,locate;position
7031,Locate3ArgsUTF8,Locate3ArgsUtf8,True,impl_string,map_locate_3_args_utf8_sig(ft)?,True,False,False,False,True,,False,,False,locate;position,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,locate;position
7032,Locate2Args,Locate2Args,True,impl_string,locate_2_args_fn_meta(),True,False,False,False,True,,False,,False,locate;position,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,locate;position
7033,Locate3Args,Locate3Args,True,impl_string,locate_3_args_fn_meta(),True,False,False,False,True,,False,,False,locate;position,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,locate;position
7034,Lower,Lower,True,impl_string,lower_fn_meta(),True,True,True,False,True,,False,,True,lcase;lower,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,lcase;lower
7035,LpadUTF8,LpadUtf8,True,impl_string,lpad_utf8_fn_meta(),True,False,False,False,False,,False,,False,lpad,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,lpad
7036,Lpad,Lpad,True,impl_string,lpad_fn_meta(),True,False,False,False,False,,False,,False,lpad,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,lpad
7037,MakeSet,MakeSet,True,impl_string,make_set_fn_meta(),True,False,False,False,False,,False,,False,make_set,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,make_set
7038,OctInt,OctInt,True,impl_string,oct_int_fn_meta(),True,False,False,False,True,,False,,False,oct,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,oct
7039,OctString,OctString,True,impl_string,oct_string_fn_meta(),True,False,False,False,True,,False,,False,oct,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,oct
7040,Ord,Ord,True,impl_string,map_ord_sig(ft)?,True,False,False,False,True,,False,,False,ord,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,ord
7041,Quote,Quote,True,impl_string,quote_fn_meta(),True,False,False,False,True,,False,,False,quote,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,quote
7042,RTrim,RTrim,True,impl_string,rtrim_fn_meta(),True,False,False,False,True,,False,,False,rtrim,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,rtrim
7043,Repeat,Repeat,True,impl_string,repeat_fn_meta(),True,False,False,False,False,,False,,False,repeat,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,repeat
7044,Replace,Replace,True,impl_string,replace_fn_meta(),True,False,False,False,True,,False,,False,replace,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,replace
7045,ReverseUTF8,ReverseUtf8,True,impl_string,reverse_utf8_fn_meta(),True,False,False,False,True,,False,,False,reverse,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,reverse
7046,Reverse,Reverse,True,impl_string,reverse_fn_meta(),True,False,False,False,True,,False,,False,reverse,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,reverse
7047,RightUTF8,RightUtf8,True,impl_string,right_utf8_fn_meta(),True,False,False,False,True,,False,,False,right,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,right
7048,Right,Right,True,impl_string,right_fn_meta(),True,False,False,False,True,,False,,False,right,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,right
7049,RpadUTF8,RpadUtf8,True,impl_string,rpad_utf8_fn_meta(),True,False,False,False,False,,False,,False,rpad,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,rpad
7050,Rpad,Rpad,True,impl_string,rpad_fn_meta(),True,False,False,False,False,,False,,False,rpad,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,rpad
7051,Space,Space,True,impl_string,space_fn_meta(),True,False,False,False,False,,False,,False,space,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,space
7052,Strcmp,Strcmp,True,impl_string,map_strcmp_sig(ft)?,True,False,False,False,True,,False,,False,strcmp,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,strcmp
7053,Substring2ArgsUTF8,Substring2ArgsUtf8,True,impl_string,substring_2_args_utf8_fn_meta(),True,True,True,False,True,,False,,True,mid;substr;substring,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,mid;substr;substring
7054,Substring3ArgsUTF8,Substring3ArgsUtf8,True,impl_string,substring_3_args_utf8_fn_meta(),True,True,True,False,True,,False,,True,mid;substr;substring,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,mid;substr;substring
7055,Substring2Args,Substring2Args,True,impl_string,substring_2_args_fn_meta(),True,True,True,False,True,,False,,True,mid;substr;substring,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,mid;substr;substring
7056,Substring3Args,Substring3Args,True,impl_string,substring_3_args_fn_meta(),True,True,True,False,True,,False,,True,mid;substr;substring,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,mid;substr;substring
7057,SubstringIndex,SubstringIndex,True,impl_string,substring_index_fn_meta(),True,False,False,False,True,,False,,False,substring_index,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,substring_index
7058,ToBase64,ToBase64,True,impl_string,to_base64_fn_meta(),True,False,False,False,False,,False,,False,to_base64,,no_annotated_direct_loader,max_allowed_packet_not_in_facade_context,engine_dispatch_semantic_exclusion_or_review,excluded,to_base64
7059,Trim1Arg,Trim1Arg,True,impl_string,trim_1_arg_fn_meta(),True,False,False,False,True,,False,,False,trim,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,trim
7060,Trim2Args,Trim2Args,True,impl_string,trim_2_args_fn_meta(),True,False,False,False,True,,False,,False,trim,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,trim
7061,Trim3Args,Trim3Args,True,impl_string,trim_3_args_fn_meta(),True,False,False,False,True,,False,,False,trim,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,trim
7062,UnHex,UnHex,True,impl_string,unhex_fn_meta(),True,False,False,False,True,,False,,False,unhex,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,unhex
7063,UpperUTF8,UpperUtf8,True,impl_string,"map_upper_utf8_sig(value, children)?",True,True,True,False,True,,False,,True,ucase;upper,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,ucase;upper
7064,Upper,Upper,True,impl_string,upper_fn_meta(),True,True,True,False,True,,False,,True,ucase;upper,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,ucase;upper
7065,CharLength,CharLength,True,impl_string,char_length_fn_meta(),True,True,True,False,True,,False,,True,char_length;character_length,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,char_length;character_length
7066,LowerUTF8,LowerUtf8,True,impl_string,"map_lower_utf8_sig(value, children)?",True,True,True,False,True,,False,,True,lcase;lower,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,lcase;lower
7067,GreatestDuration,GreatestDuration,True,impl_compare,greatest_duration_fn_meta().with_lazy(lazy_greatest::<Duration>),True,False,False,False,False,comparison:{prefix}{},False,,False,greatest,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,greatest
7068,GreatestCmpStringAsTime,GreatestCmpStringAsTime,True,impl_compare,{,True,False,False,False,False,,False,,False,greatest,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,greatest
7069,LeastDuration,LeastDuration,True,impl_compare,least_duration_fn_meta().with_lazy(lazy_least::<Duration>),True,False,False,False,False,comparison:{prefix}{},False,,False,least,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,least
7070,LeastCmpStringAsTime,LeastCmpStringAsTime,True,impl_compare,{,True,False,False,False,False,,False,,False,least,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,least
7071,ToBinary,ToBinary,True,impl_cast,map_to_binary_fn_sig(expr)?,True,False,False,False,True,,False,,False,,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,untested,
7072,FromBinary,FromBinary,True,impl_cast,map_from_binary_fn_sig(expr)?,True,False,False,False,True,,False,,False,,,mapper_requires_runtime_probe,,engine_dispatch_adapter_gap_or_new_mapping_evidence,untested,
7073,GreatestCmpStringAsDate,GreatestCmpStringAsDate,True,impl_compare,{,True,False,False,False,False,,False,,False,greatest,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,greatest
7074,LeastCmpStringAsDate,LeastCmpStringAsDate,True,impl_compare,{,True,False,False,False,False,,False,,False,least,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,least
7075,GreatestDate,GreatestDate,True,impl_compare,greatest_datetime_fn_meta().with_lazy(lazy_greatest::<DateTime>),True,False,False,False,False,,False,,False,greatest,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,greatest
7076,LeastDate,LeastDate,True,impl_compare,least_datetime_fn_meta().with_lazy(lazy_least::<DateTime>),True,False,False,False,False,,False,,False,least,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,least
